campaign_name,ad_group_name,target,match_type,clicks,impressions,spend,orders,sales,roas,acos,ctr,cvr,cpc,join_key,impression_share_pct,current_bid,keyword_id,campaign_id,ad_group_id,recommended_action,recommended_bid
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0DXDWPCN3""",-,0,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0dxdwpcn3""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0DXDSB5K1""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0dxdsb5k1""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0DXDWVC2J""",-,0,21,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0dxdwvc2j""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B57NGX28""",-,0,22,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b57ngx28""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0DXDX5HV6""",-,0,29,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0dxdx5hv6""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M39NJQ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m39njq""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4LT2M""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4lt2m""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M3XXTJ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m3xxtj""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M39L4X""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m39l4x""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B57NMDJ6""",-,0,32,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b57nmdj6""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M5XX6T""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m5xx6t""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M52FPV""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m52fpv""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4SM1D""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4sm1d""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M1D6MP""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m1d6mp""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4KH3Y""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4kh3y""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGKWVYN""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgkwvyn""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B07HNDZBR6""",-,0,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b07hndzbr6""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M3YHWQ""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m3yhwq""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNRXNNS""",-,0,31,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnrxnns""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M2V3XK""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m2v3xk""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4QPYQ""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4qpyq""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M3KYJN""",-,0,5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m3kyjn""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNVKRK7""",-,0,9,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnvkrk7""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4HTQD""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4htqd""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNT5M3S""",-,1,20,0.65,0,0,0.0,0.0,0.05,0.0,0.65,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnt5m3s""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGN48SC""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgn48sc""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M2RZXT""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m2rzxt""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M26QY8""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m26qy8""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNTRKJD""",-,0,21,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gntrkjd""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0DXDT1LPZ""",-,0,19,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0dxdt1lpz""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNSNVMF""",-,0,28,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnsnvmf""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNT2WL1""",-,0,8,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnt2wl1""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M2VNFZ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m2vnfz""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09XZ4GQV7""",-,0,33,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09xz4gqv7""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M58L86""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m58l86""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4DQLL""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4dqll""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNSWTVJ""",-,0,13,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnswtvj""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNRTF2X""",-,0,13,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnrtf2x""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M5BYDP""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m5bydp""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKDCZRSK""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkdczrsk""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M3QY5L""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m3qy5l""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09XZ1JMTS""",-,0,10,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09xz1jmts""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNT4QQS""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gnt4qqs""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGLHFV5""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvglhfv5""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M374ZH""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m374zh""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGJ44B8""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgj44b8""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M33KSR""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m33ksr""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M2QJ36""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m2qj36""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M36565""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m36565""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKCR8J7Z""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkcr8j7z""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGM4PZK""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgm4pzk""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B08TCH5DPS""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b08tch5dps""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09XZ1F535""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09xz1f535""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B92HZP6V""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b92hzp6v""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B08H5CZYJK""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b08h5czyjk""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5LYXNCW""",-,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5lyxncw""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M53Y42""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m53y42""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M31ZC5""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m31zc5""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGKFC8H""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgkfc8h""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09GNS97ZM""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09gns97zm""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M4JTQJ""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m4jtqj""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBP6HPW""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbp6hpw""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBQJ2TT""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbqj2tt""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKDJ9DQG""",-,0,10,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkdj9dqg""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKDCWGHC""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkdcwghc""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBPK9XV""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbpk9xv""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGLW8PW""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvglw8pw""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5M3RM32""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5m3rm32""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBRM5ST""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbrm5st""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B92B8X23""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b92b8x23""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBPW75T""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbpw75t""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGK23HL""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgk23hl""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGHS4Z7""",-,0,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvghs4z7""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B92H1GP7""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b92h1gp7""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKC31FZN""",-,0,12,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkc31fzn""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGLTZB2""",-,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgltzb2""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKCHJB55""",-,0,24,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkchjb55""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0G6CXZHXL""",-,0,12,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0g6cxzhxl""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKD2MVR1""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkd2mvr1""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKDTVZ87""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkdtvz87""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B922VZW7""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b922vzw7""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKF27SV1""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkf27sv1""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BKDQ4LLB""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bkdq4llb""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGL8Y5G""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgl8y5g""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B00UI0CP5U""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b00ui0cp5u""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0B92JDFT8""",-,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0b92jdft8""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBQYZG6""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbqyzg6""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09MBR5BF1""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09mbr5bf1""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B09XZ4Y1KV""",-,0,3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b09xz4y1kv""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0D5LYXNDF""",-,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0d5lyxndf""||-",0.0,0.0,,,,NO_ACTION,0.0
Conquesting | Heritage | SP | EC,"Conquesting ""dive watch strap""","asin=""B0BVGJWVK8""",-,0,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,"conquesting | heritage | sp | ec||conquesting ""dive watch strap""||asin=""b0bvgjwvk8""||-",0.0,0.0,,,,NO_ACTION,0.0
